type	id	old_length	new_length
removed	sp|P0A881|TRPR_ECOLI	108	
removed	sp|P0A884|TYSY_ECOLI	264	
removed	sp|P0A887|UBIE_ECOLI	251	
removed	sp|P0A890|TUSA_ECOLI	81	
removed	sp|P0A894|RAPZ_ECOLI	284	
removed	sp|P0A898|YBEY_ECOLI	155	
removed	sp|P0A8A0|YEBC_ECOLI	246	
removed	sp|P0A8A2|YEEN_ECOLI	238	
removed	sp|P0A8A4|PSRP_ECOLI	277	
removed	sp|P0A8A8|RIMP_ECOLI	150	
removed	sp|P0A8B2|SMRB_ECOLI	183	
removed	sp|P0A8B5|YBAB_ECOLI	109	
removed	sp|P0A8C1|YBJQ_ECOLI	107	
removed	sp|P0A8C4|YGFB_ECOLI	192	
removed	sp|P0A8C8|YIDD_ECOLI	85	
removed	sp|P0A8D0|NRDR_ECOLI	149	
removed	sp|P0A8D3|YAII_ECOLI	152	
removed	sp|P0A8D6|YMDB_ECOLI	177	
removed	sp|P0A8D9|YFBV_ECOLI	151	
removed	sp|P0A8E1|YCFP_ECOLI	180	
removed	sp|P0A8E5|YACL_ECOLI	120	
removed	sp|P0A8E7|YAJQ_ECOLI	163	
removed	sp|P0A8F0|UPP_ECOLI	208	
removed	sp|P0A8F4|URK_ECOLI	213	
removed	sp|P0A8F8|UVRB_ECOLI	673	
removed	sp|P0A8G0|UVRC_ECOLI	610	
removed	sp|P0A8G3|UXAC_ECOLI	470	
removed	sp|P0A8G6|NQOR_ECOLI	198	
removed	sp|P0A8G9|EX7S_ECOLI	80	
removed	sp|P0A8H3|ZUPT_ECOLI	257	
removed	sp|P0A8H6|YIHI_ECOLI	169	
removed	sp|P0A8H8|YACG_ECOLI	65	
removed	sp|P0A8I1|YQGF_ECOLI	138	
removed	sp|P0A8I3|YAAA_ECOLI	258	
removed	sp|P0A8I5|TRMB_ECOLI	239	
removed	sp|P0A8I8|RLMH_ECOLI	155	
removed	sp|P0A8J2|DNAT_ECOLI	179	
removed	sp|P0A8J4|YBED_ECOLI	87	
removed	sp|P0A8J8|RHLB_ECOLI	421	
removed	sp|P0A8K1|PSD_ECOLI	322	
removed	sp|P0A8K5|YAEP_ECOLI	66	
removed	sp|P0A8K8|YIHY_ECOLI	290	
removed	sp|P0A8L1|SYS_ECOLI	430	
removed	sp|P0A8L5|YCGN_ECOLI	153	
removed	sp|P0A8L7|YCIU_ECOLI	109	
removed	sp|P0A8M0|SYN_ECOLI	466	
removed	sp|P0A8M3|SYT_ECOLI	642	
removed	sp|P0A8M6|TMAR_ECOLI	109	
removed	sp|P0A8N0|MATP_ECOLI	150	
removed	sp|P0A8N3|SYK1_ECOLI	505	
removed	sp|P0A8N5|SYK2_ECOLI	505	
removed	sp|P0A8N7|EPMA_ECOLI	325	
removed	sp|P0A8P1|LFTR_ECOLI	234	
removed	sp|P0A8P3|FETP_ECOLI	91	
removed	sp|P0A8P6|XERC_ECOLI	298	
removed	sp|P0A8P8|XERD_ECOLI	298	
removed	sp|P0A8Q0|FRDC_ECOLI	131	
removed	sp|P0A8Q3|FRDD_ECOLI	119	
removed	sp|P0A8Q6|CLPS_ECOLI	106	
removed	sp|P0A8R0|RRAA_ECOLI	161	
removed	sp|P0A8R4|SLYX_ECOLI	72	
removed	sp|P0A8R7|YCJF_ECOLI	353	
removed	sp|P0A8R9|HDFR_ECOLI	279	
removed	sp|P0A8S1|ARGP_ECOLI	297	
removed	sp|P0A8S5|USPB_ECOLI	111	
removed	sp|P0A8S9|FLHD_ECOLI	116	
removed	sp|P0A8T1|PRMA_ECOLI	293	
removed	sp|P0A8T5|FLIE_ECOLI	104	
removed	sp|P0A8T7|RPOC_ECOLI	1407	
removed	sp|P0A8U0|SYDP_ECOLI	181	
removed	sp|P0A8U2|YAFD_ECOLI	266	
removed	sp|P0A8U6|METJ_ECOLI	105	
removed	sp|P0A8V0|RBN_ECOLI	305	
removed	sp|P0A8V2|RPOB_ECOLI	1342	
removed	sp|P0A8V6|FADR_ECOLI	239	
removed	sp|P0A8W0|NANR_ECOLI	263	
removed	sp|P0A8W2|SLYA_ECOLI	144	
removed	sp|P0A8W5|YQGE_ECOLI	187	
removed	sp|P0A8W8|YFBU_ECOLI	164	
removed	sp|P0A8X0|DARP_ECOLI	183	
removed	sp|P0A8X2|YCEI_ECOLI	191	
removed	sp|P0A8X4|YCCT_ECOLI	220	
removed	sp|P0A8Y1|YJJG_ECOLI	225	
removed	sp|P0A8Y3|YIHX_ECOLI	199	
removed	sp|P0A8Y5|YIDA_ECOLI	270	
removed	sp|P0A8Y8|ENTH_ECOLI	137	
removed	sp|P0A8Z0|YCIA_ECOLI	132	
removed	sp|P0A8Z3|YBGC_ECOLI	134	
removed	sp|P0A8Z7|YQIA_ECOLI	193	
removed	sp|P0A901|BLC_ECOLI	177	
removed	sp|P0A903|BAMC_ECOLI	344	
removed	sp|P0A905|SLYB_ECOLI	155	
removed	sp|P0A908|MIPA_ECOLI	248	
removed	sp|P0A910|OMPA_ECOLI	346	
removed	sp|P0A912|PAL_ECOLI	173	
removed	sp|P0A915|OMPW_ECOLI	212	
removed	sp|P0A917|OMPX_ECOLI	171	
removed	sp|P0A921|PA1_ECOLI	289	
removed	sp|P0A924|PGPB_ECOLI	254	
removed	sp|P0A927|TSX_ECOLI	294	
removed	sp|P0A930|WZA_ECOLI	379	
removed	sp|P0A932|GFCE_ECOLI	379	
removed	sp|P0A935|MLTA_ECOLI	365	
removed	sp|P0A937|BAME_ECOLI	113	
removed	sp|P0A940|BAMA_ECOLI	810	
removed	sp|P0A944|RIMI_ECOLI	148	
removed	sp|P0A948|RIMJ_ECOLI	194	
removed	sp|P0A951|ATDA_ECOLI	186	
removed	sp|P0A953|FABB_ECOLI	406	
removed	sp|P0A955|ALKH_ECOLI	213	
removed	sp|P0A959|ALAA_ECOLI	405	
removed	sp|P0A962|ASPG1_ECOLI	338	
removed	sp|P0A964|CHEW_ECOLI	167	
removed	sp|P0A968|CSPD_ECOLI	74	
removed	sp|P0A972|CSPE_ECOLI	69	
removed	sp|P0A976|CSPF_ECOLI	70	
removed	sp|P0A978|CSPG_ECOLI	70	
removed	sp|P0A982|CSPH_ECOLI	70	
removed	sp|P0A986|CSPI_ECOLI	70	
removed	sp|P0A988|DPO3B_ECOLI	366	
removed	sp|P0A991|ALF1_ECOLI	350	
removed	sp|P0A993|F16PA_ECOLI	332	
removed	sp|P0A996|GLPC_ECOLI	396	
removed	sp|P0A998|FTNA_ECOLI	165	
removed	sp|P0A9A2|FTNB_ECOLI	167	
removed	sp|P0A9A6|FTSZ_ECOLI	383	
removed	sp|P0A9A9|FUR_ECOLI	148	
removed	sp|P0A9B2|G3P1_ECOLI	331	
removed	sp|P0A9B6|E4PD_ECOLI	339	
removed	sp|P0A9C0|GLPA_ECOLI	542	
removed	sp|P0A9C3|GALM_ECOLI	346	
removed	sp|P0A9C5|GLN1B_ECOLI	469	
removed	sp|P0A9C9|GLPX_ECOLI	336	
removed	sp|P0A9D2|GSTA_ECOLI	201	
removed	sp|P0A9D4|CYSE_ECOLI	273	
removed	sp|P0A9D8|DAPD_ECOLI	274	
removed	sp|P0A9E0|ARAC_ECOLI	292	
removed	sp|P0A9E2|SOXS_ECOLI	107	
removed	sp|P0A9E5|FNR_ECOLI	250	
removed	sp|P0A9E9|YEIL_ECOLI	219	
removed	sp|P0A9F1|MNTR_ECOLI	155	
removed	sp|P0A9F3|CYSB_ECOLI	324	
removed	sp|P0A9F6|GCVA_ECOLI	305	
removed	sp|P0A9F9|METR_ECOLI	317	
removed	sp|P0A9G2|NHAR_ECOLI	301	
removed	sp|P0A9G4|CUER_ECOLI	135	
removed	sp|P0A9G6|ACEA_ECOLI	434	
removed	sp|P0A9G8|MODE_ECOLI	262	
removed	sp|P0A9H1|MUG_ECOLI	168	
removed	sp|P0A9H3|LDCI_ECOLI	715	
removed	sp|P0A9H5|BTUR_ECOLI	196	
removed	sp|P0A9H7|CFA_ECOLI	382	
removed	sp|P0A9H9|CHEZ_ECOLI	214	
removed	sp|P0A9I1|CITE_ECOLI	302	
removed	sp|P0A9I3|GCVR_ECOLI	190	
removed	sp|P0A9I5|NAPD_ECOLI	87	
removed	sp|P0A9I8|NIRD_ECOLI	108	
removed	sp|P0A9J0|RNG_ECOLI	489	
removed	sp|P0A9J4|PANE_ECOLI	303	
removed	sp|P0A9J6|RBSK_ECOLI	309	
removed	sp|P0A9J8|CMPDT_ECOLI	386	
removed	sp|P0A9K1|PHOH_ECOLI	354	
removed	sp|P0A9K3|PHOL_ECOLI	346	
removed	sp|P0A9K7|PHOU_ECOLI	241	
removed	sp|P0A9K9|SLYD_ECOLI	196	
removed	sp|P0A9L3|FKBB_ECOLI	206	
removed	sp|P0A9L5|PPIC_ECOLI	93	
removed	sp|P0A9L8|P5CR_ECOLI	269	
removed	sp|P0A9M0|LON_ECOLI	784	
removed	sp|P0A9M2|HPRT_ECOLI	178	
removed	sp|P0A9M5|XGPT_ECOLI	152	
removed	sp|P0A9M8|PTA_ECOLI	714	
removed	sp|P0A9N0|PTSO_ECOLI	90	
removed	sp|P0A9N4|PFLA_ECOLI	246	
removed	sp|P0A9N8|NRDG_ECOLI	154	
removed	sp|P0A9P0|DLDH_ECOLI	474	
removed	sp|P0A9P4|TRXB_ECOLI	321	
removed	sp|P0A9P6|DEAD_ECOLI	629	
removed	sp|P0A9P9|IDNO_ECOLI	254	
removed	sp|P0A9Q1|ARCA_ECOLI	238	
removed	sp|P0A9Q5|ACCD_ECOLI	304	
removed	sp|P0A9Q7|ADHE_ECOLI	891	
removed	sp|P0A9Q9|DHAS_ECOLI	367	
removed	sp|P0A9R2|ESSD_ECOLI	71	
removed	sp|P0A9R4|FER_ECOLI	111	
removed	sp|P0A9R7|FTSE_ECOLI	222	
removed	sp|P0A9S1|FUCO_ECOLI	382	
removed	sp|P0A9S3|GATD_ECOLI	346	
removed	sp|P0A9S5|GLDA_ECOLI	367	
removed	sp|P0A9S7|LIVG_ECOLI	255	
removed	sp|P0A9T0|SERA_ECOLI	410	
removed	sp|P0A9T4|TAS_ECOLI	346	
removed	sp|P0A9T6|YBAQ_ECOLI	113	
removed	sp|P0A9T8|YBBA_ECOLI	228	
removed	sp|P0A9U1|YBHF_ECOLI	578	
removed	sp|P0A9U3|YBIT_ECOLI	530	
removed	sp|P0A9U6|PUUR_ECOLI	185	
removed	sp|P0A9U8|YDIO_ECOLI	383	
removed	sp|P0A9V1|LPTB_ECOLI	241	
removed	sp|P0A9V5|YIAG_ECOLI	96	
removed	sp|P0A9V8|SQUU_ECOLI	298	
removed	sp|P0A9W0|ULAR_ECOLI	251	
removed	sp|P0A9W3|ETTA_ECOLI	555	
removed	sp|P0A9W6|IBAG_ECOLI	84	
removed	sp|P0A9W9|YRDA_ECOLI	184	
removed	sp|P0A9X1|ZNUC_ECOLI	251	
removed	sp|P0A9X4|MREB_ECOLI	347	
removed	sp|P0A9X9|CSPA_ECOLI	70	
removed	sp|P0A9Y6|CSPC_ECOLI	69	
removed	sp|P0A9Z1|GLNB_ECOLI	112	
removed	sp|P0AA04|PTHP_ECOLI	85	
removed	sp|P0AA10|RL13_ECOLI	142	
removed	sp|P0AA16|OMPR_ECOLI	239	
removed	sp|P0AA25|THIO_ECOLI	109	
removed	sp|P0AA31|YEDF_ECOLI	77	
removed	sp|P0AA37|RLUA_ECOLI	219	
removed	sp|P0AA39|RLUC_ECOLI	319	
removed	sp|P0AA41|TRUC_ECOLI	260	
removed	sp|P0AA43|RSUA_ECOLI	231	
removed	sp|P0AA47|PLAP_ECOLI	452	
removed	sp|P0AA49|YFDV_ECOLI	314	
removed	sp|P0AA53|QMCA_ECOLI	305	
removed	sp|P0AA57|YOBA_ECOLI	124	
removed	sp|P0AA60|YGHB_ECOLI	219	
removed	sp|P0AA63|YQJA_ECOLI	220	
removed	sp|P0AA67|RHTA_ECOLI	295	
removed	sp|P0AA70|YEDA_ECOLI	306	
removed	sp|P0AA73|YHBE_ECOLI	321	
removed	sp|P0AA76|DGOT_ECOLI	430	
removed	sp|P0AA78|EXUT_ECOLI	432	
removed	sp|P0AA80|GARP_ECOLI	444	
removed	sp|P0AA82|CODB_ECOLI	419	
removed	sp|P0AA84|CLSB_ECOLI	413	
removed	sp|P0AA86|DSBE_ECOLI	185	
removed	sp|P0AA89|DOSC_ECOLI	460	
removed	sp|P0AA91|YEAY_ECOLI	193	
removed	sp|P0AA93|YPDA_ECOLI	565	
removed	sp|P0AA95|YACC_ECOLI	115	
removed	sp|P0AA97|YAEQ_ECOLI	181	
removed	sp|P0AA99|DPAA_ECOLI	246	
removed	sp|P0AAA1|YAGU_ECOLI	204	
removed	sp|P0AAA3|ECPA_ECOLI	195	
removed	sp|P0AAA5|YMCE_ECOLI	76	
removed	sp|P0AAA7|WZXE_ECOLI	416	
removed	sp|P0AAA9|ZRAP_ECOLI	141	
removed	sp|P0AAB2|WZB_ECOLI	147	
removed	sp|P0AAB4|UBID_ECOLI	497	
removed	sp|P0AAB6|GALF_ECOLI	297	
removed	sp|P0AAB8|USPD_ECOLI	142	
removed	sp|P0AAC0|USPE_ECOLI	316	
removed	sp|P0AAC4|YBHL_ECOLI	234	
removed	sp|P0AAC6|YCCA_ECOLI	219	
removed	sp|P0AAC8|ISCA_ECOLI	107	
removed	sp|P0AAD2|MTR_ECOLI	414	
removed	sp|P0AAD4|TYRP_ECOLI	403	
removed	sp|P0AAD6|SDAC_ECOLI	429	
removed	sp|P0AAD8|TDCC_ECOLI	443	
removed	sp|P0AAE0|CYCA_ECOLI	470	
removed	sp|P0AAE2|PROY_ECOLI	457	
removed	sp|P0AAE5|ARCD_ECOLI	460	
removed	sp|P0AAE8|CADB_ECOLI	444	
removed	sp|P0AAF1|POTE_ECOLI	439	
removed	sp|P0AAF3|ARAG_ECOLI	504	
removed	sp|P0AAF6|ARTP_ECOLI	242	
removed	sp|P0AAG0|DPPD_ECOLI	327	
removed	sp|P0AAG3|GLTL_ECOLI	241	
removed	sp|P0AAG5|MDLB_ECOLI	593	
removed	sp|P0AAG8|MGLA_ECOLI	506	
removed	sp|P0AAH0|PSTB_ECOLI	257	
removed	sp|P0AAH4|SAPD_ECOLI	330	
removed	sp|P0AAH8|SAPF_ECOLI	268	
removed	sp|P0AAI1|SSUB_ECOLI	255	
removed	sp|P0AAI3|FTSH_ECOLI	644	
removed	sp|P0AAI5|FABF_ECOLI	413	
removed	sp|P0AAI9|FABD_ECOLI	309	
removed	sp|P0AAJ1|YNFG_ECOLI	205	
removed	sp|P0AAJ3|FDNH_ECOLI	294	
removed	sp|P0AAJ5|FDOH_ECOLI	300	
removed	sp|P0AAJ8|HYBA_ECOLI	328	
removed	sp|P0AAK1|HYCB_ECOLI	203	
removed	sp|P0AAK4|HYDN_ECOLI	175	
removed	sp|P0AAK7|NRFC_ECOLI	223	
removed	sp|P0AAL0|NAPF_ECOLI	164	
removed	sp|P0AAL3|NAPG_ECOLI	231	
removed	sp|P0AAL6|YDHY_ECOLI	208	
removed	sp|P0AAL9|YKGJ_ECOLI	109	
removed	sp|P0AAM1|CYBH_ECOLI	235	
removed	sp|P0AAM3|HYPC_ECOLI	90	
removed	sp|P0AAM7|HYBG_ECOLI	82	
removed	sp|P0AAN1|HYBE_ECOLI	162	
removed	sp|P0AAN3|HYPB_ECOLI	290	
removed	sp|P0AAN5|YAIA_ECOLI	63	
removed	sp|P0AAN9|IRAP_ECOLI	86	
removed	sp|P0AAP1|DGCC_ECOLI	371	
removed	sp|P0AAP3|FRMR_ECOLI	91	
removed	sp|P0AAP5|IPRA_ECOLI	207	
removed	sp|P0AAP7|YAIY_ECOLI	102	
removed	sp|P0AAQ0|YAIZ_ECOLI	70	
removed	sp|P0AAQ2|YAJD_ECOLI	115	
removed	sp|P0AAQ6|YBAA_ECOLI	117	
removed	sp|P0AAR0|TOMB_ECOLI	124	
removed	sp|P0AAR3|YBAK_ECOLI	159	
removed	sp|P0AAR5|YBAN_ECOLI	125	
removed	sp|P0AAR8|YBAV_ECOLI	123	
removed	sp|P0AAS0|YLAC_ECOLI	156	
removed	sp|P0AAS3|YBBJ_ECOLI	152	
removed	sp|P0AAS5|ALLH_ECOLI	271	
removed	sp|P0AAS7|YBCJ_ECOLI	70	
removed	sp|P0AAS9|YBDD_ECOLI	65	
removed	sp|P0AAT2|YBDF_ECOLI	122	
removed	sp|P0AAT4|YBDG_ECOLI	415	
removed	sp|P0AAT6|IOJAP_ECOLI	105	
removed	sp|P0AAT9|YBEL_ECOLI	160	
removed	sp|P0AAU2|YBFA_ECOLI	68	
removed	sp|P0AAU5|YBFB_ECOLI	108	
removed	sp|P0AAU7|YBFE_ECOLI	97	
removed	sp|P0AAV0|YBGE_ECOLI	97	
removed	sp|P0AAV4|PXPB_ECOLI	218	
removed	sp|P0AAV6|YBGS_ECOLI	126	
removed	sp|P0AAV8|YBHH_ECOLI	350	
removed	sp|P0AAW1|YBHP_ECOLI	253	
removed	sp|P0AAW5|YBHQ_ECOLI	136	
removed	sp|P0AAW9|ACRZ_ECOLI	49	
removed	sp|P0AAX3|YBIJ_ECOLI	86	
removed	sp|P0AAX6|MCBA_ECOLI	86	
removed	sp|P0AAX8|YBIS_ECOLI	306	
removed	sp|P0AAY1|BSSR_ECOLI	127	
removed	sp|P0AAY4|YBJH_ECOLI	94	
removed	sp|P0AAY6|YBJN_ECOLI	158	
removed	sp|P0AAZ0|YBJO_ECOLI	162	
removed	sp|P0AAZ4|RARA_ECOLI	447	
removed	sp|P0AAZ7|YCAR_ECOLI	60	
removed	sp|P0AB01|ELYC_ECOLI	259	
removed	sp|P0AB03|YCBJ_ECOLI	297	
removed	sp|P0AB06|MEPK_ECOLI	182	
removed	sp|P0AB10|PQIC_ECOLI	187	
removed	sp|P0AB12|YCCF_ECOLI	148	
removed	sp|P0AB14|YCCJ_ECOLI	75	
removed	sp|P0AB18|TUSE_ECOLI	109	
removed	sp|P0AB20|HSPQ_ECOLI	105	
removed	sp|P0AB24|EFEO_ECOLI	375	
removed	sp|P0AB26|YCEB_ECOLI	186	
removed	sp|P0AB28|YCED_ECOLI	173	
removed	sp|P0AB31|YCEK_ECOLI	75	
removed	sp|P0AB33|BSSS_ECOLI	84	
removed	sp|P0AB35|YCFJ_ECOLI	179	
removed	sp|P0AB38|LPOB_ECOLI	213	
removed	sp|P0AB40|BHSA_ECOLI	85	
removed	sp|P0AB43|YCGL_ECOLI	108	
removed	sp|P0AB46|YMGD_ECOLI	109	
removed	sp|P0AB49|YCHH_ECOLI	92	
removed	sp|P0AB52|YCHN_ECOLI	117	
removed	sp|P0AB55|YCII_ECOLI	98	
removed	sp|P0AB58|LAPB_ECOLI	389	
removed	sp|P0AB61|YCIN_ECOLI	83	
removed	sp|P0AB65|ACYP_ECOLI	92	
removed	sp|P0AB67|PNTB_ECOLI	462	
removed	sp|P0AB71|ALF_ECOLI	359	
removed	sp|P0AB74|KBAY_ECOLI	286	
removed	sp|P0AB77|KBL_ECOLI	398	
removed	sp|P0AB80|ILVE_ECOLI	309	
removed	sp|P0AB83|END3_ECOLI	211	
removed	sp|P0AB85|APBE_ECOLI	351	
removed	sp|P0AB87|FUCA_ECOLI	215	
removed	sp|P0AB89|PUR8_ECOLI	456	
removed	sp|P0AB91|AROG_ECOLI	350	
removed	sp|P0AB93|ARSB_ECOLI	429	
removed	sp|P0AB96|ARSC_ECOLI	141	
removed	sp|P0AB98|ATP6_ECOLI	271	
removed	sp|P0ABA0|ATPF_ECOLI	156	
removed	sp|P0ABA4|ATPD_ECOLI	177	
removed	sp|P0ABA6|ATPG_ECOLI	287	
removed	sp|P0ABB0|ATPA_ECOLI	513	
removed	sp|P0ABB4|ATPB_ECOLI	460	
removed	sp|P0ABB8|ATMA_ECOLI	898	
removed	sp|P0ABC0|ATPZ_ECOLI	126	
removed	sp|P0ABC3|HFLC_ECOLI	334	
removed	sp|P0ABC7|HFLK_ECOLI	419	
removed	sp|P0ABC9|BETT_ECOLI	677	
removed	sp|P0ABD1|YEAV_ECOLI	481	
removed	sp|P0ABD3|BFR_ECOLI	158	
removed	sp|P0ABD5|ACCA_ECOLI	319	
removed	sp|P0ABD8|BCCP_ECOLI	156	
removed	sp|P0ABE2|BOLA_ECOLI	105	
removed	sp|P0ABE5|C561_ECOLI	176	
removed	sp|P0ABE9|CYNT_ECOLI	219	
removed	sp|P0ABF1|PCNB_ECOLI	465	
removed	sp|P0ABF4|EUTM_ECOLI	97	
removed	sp|P0ABF6|CDD_ECOLI	294	
removed	sp|P0ABF8|PGSA_ECOLI	182	
removed	sp|P0ABG1|CDSA_ECOLI	285	
removed	sp|P0ABG4|FTSW_ECOLI	414	
removed	sp|P0ABG7|RODA_ECOLI	370	
removed	sp|P0ABH0|FTSA_ECOLI	420	
removed	sp|P0ABH4|MRED_ECOLI	162	
removed	sp|P0ABH7|CISY_ECOLI	427	
removed	sp|P0ABH9|CLPA_ECOLI	758	
removed	sp|P0ABI4|CORA_ECOLI	316	
removed	sp|P0ABI8|CYOB_ECOLI	663	
removed	sp|P0ABJ1|CYOA_ECOLI	315	
removed	sp|P0ABJ3|CYOC_ECOLI	204	
removed	sp|P0ABJ6|CYOD_ECOLI	109	
removed	sp|P0ABJ9|CYDA_ECOLI	522	
removed	sp|P0ABK2|CYDB_ECOLI	379	
removed	sp|P0ABK5|CYSK_ECOLI	323	
removed	sp|P0ABK7|CSGB_ECOLI	151	
removed	sp|P0ABK9|NRFA_ECOLI	478	
removed	sp|P0ABL1|NRFB_ECOLI	188	
removed	sp|P0ABL3|NAPB_ECOLI	149	
removed	sp|P0ABL5|NAPC_ECOLI	200	
removed	sp|P0ABL8|CCMB_ECOLI	220	
removed	sp|P0ABM1|CCMC_ECOLI	245	
removed	sp|P0ABM5|CCMD_ECOLI	69	
removed	sp|P0ABM9|CCMH_ECOLI	350	
removed	sp|P0ABN1|KDGL_ECOLI	122	
removed	sp|P0ABN5|DCUA_ECOLI	433	
removed	sp|P0ABN9|DCUB_ECOLI	446	
removed	sp|P0ABP3|DCUC_ECOLI	461	
removed	sp|P0ABP6|DEDA_ECOLI	219	
removed	sp|P0ABP8|DEOD_ECOLI	239	
removed	sp|P0ABQ0|COABC_ECOLI	406	
removed	sp|P0ABQ2|GARR_ECOLI	294	
removed	sp|P0ABQ4|DYR_ECOLI	159	
removed	sp|P0ABR1|DINI_ECOLI	81	
removed	sp|P0ABR5|HCAE_ECOLI	453	
removed	sp|P0ABR7|CNTA_ECOLI	374	
removed	sp|P0ABR9|MHPB_ECOLI	314	
removed	sp|P0ABS1|DKSA_ECOLI	151	
removed	sp|P0ABS5|DNAG_ECOLI	581	
removed	sp|P0ABS8|HOLE_ECOLI	76	
removed	sp|P0ABT2|DPS_ECOLI	167	
removed	sp|P0ABT5|DUSB_ECOLI	321	
removed	sp|P0ABT8|YIJE_ECOLI	301	
removed	sp|P0ABU0|MENB_ECOLI	285	
removed	sp|P0ABU2|YCHF_ECOLI	363	
removed	sp|P0ABU5|ELBB_ECOLI	217	
removed	sp|P0ABU7|EXBB_ECOLI	244	
removed	sp|P0ABU9|TOLQ_ECOLI	230	
removed	sp|P0ABV2|EXBD_ECOLI	141	
removed	sp|P0ABV6|TOLR_ECOLI	142	
removed	sp|P0ABW0|HCAC_ECOLI	106	
removed	sp|P0ABW3|YFAE_ECOLI	84	
removed	sp|P0ABW5|SFMA_ECOLI	180	
removed	sp|P0ABW9|FLGB_ECOLI	138	
removed	sp|P0ABX2|FLGC_ECOLI	134	
removed	sp|P0ABX5|FLGG_ECOLI	260	
removed	sp|P0ABX8|FLIL_ECOLI	154	
removed	sp|P0ABY2|FLIT_ECOLI	121	
removed	sp|P0ABY4|FLAW_ECOLI	173	
removed	sp|P0ABY7|FLHC_ECOLI	192	
removed	sp|P0ABZ1|FLIG_ECOLI	331	
removed	sp|P0ABZ4|KDSC_ECOLI	188	
removed	sp|P0ABZ6|SURA_ECOLI	428	
removed	sp|P0AC00|FRLB_ECOLI	340	
removed	sp|P0AC02|BAMD_ECOLI	245	
removed	sp|P0AC05|FLIP_ECOLI	245	
removed	sp|P0AC07|FLIQ_ECOLI	89	
removed	sp|P0AC13|DHPS_ECOLI	282	
removed	sp|P0AC16|FOLB_ECOLI	122	
removed	sp|P0AC19|FOLX_ECOLI	120	
removed	sp|P0AC23|FOCA_ECOLI	285	
removed	sp|P0AC26|NIRC_ECOLI	268	
removed	sp|P0AC28|5FCL_ECOLI	182	
removed	sp|P0AC30|FTSX_ECOLI	352	
removed	sp|P0AC33|FUMA_ECOLI	548	
removed	sp|P0AC35|TTDB_ECOLI	201	
removed	sp|P0AC38|ASPA_ECOLI	478	
removed	sp|P0AC41|SDHA_ECOLI	588	
removed	sp|P0AC44|DHSD_ECOLI	115	
removed	sp|P0AC47|FRDB_ECOLI	244	
removed	sp|P0AC51|ZUR_ECOLI	171	
removed	sp|P0AC53|G6PD_ECOLI	491	
removed	sp|P0AC55|GLNK_ECOLI	112	
removed	sp|P0AC59|GLRX2_ECOLI	215	
removed	sp|P0AC62|GLRX3_ECOLI	83	
removed	sp|P0AC65|NRDH_ECOLI	81	
removed	sp|P0AC69|GLRX4_ECOLI	115	
removed	sp|P0AC73|EBGC_ECOLI	149	
removed	sp|P0AC75|KDTA_ECOLI	425	
removed	sp|P0AC78|WECA_ECOLI	367	
removed	sp|P0AC81|LGUL_ECOLI	135	
removed	sp|P0AC84|GLO2_ECOLI	251	
removed	sp|P0AC86|PHSG_ECOLI	815	
removed	sp|P0AC88|GM4D_ECOLI	373	
removed	sp|P0AC92|GNSA_ECOLI	57	
removed	sp|P0AC94|GNTP_ECOLI	447	
removed	sp|P0AC96|GNTU_ECOLI	446	
removed	sp|P0AC98|SATP_ECOLI	188	
removed	sp|P0ACA1|YIBF_ECOLI	202	
removed	sp|P0ACA3|SSPA_ECOLI	212	
removed	sp|P0ACA7|GSTB_ECOLI	208	
removed	sp|P0ACB0|DNAB_ECOLI	471	
removed	sp|P0ACB2|HEM2_ECOLI	324	
removed	sp|P0ACB4|HEMG_ECOLI	181	
removed	sp|P0ACB7|HEMY_ECOLI	398	
removed	sp|P0ACC1|PRMC_ECOLI	277	
removed	sp|P0ACC3|ERPA_ECOLI	114	
removed	sp|P0ACC7|GLMU_ECOLI	456	
removed	sp|P0ACC9|WCAB_ECOLI	162	
removed	sp|P0ACD2|WCAF_ECOLI	182	
removed	sp|P0ACD4|ISCU_ECOLI	128	
removed	sp|P0ACD8|MBHL_ECOLI	597	
removed	sp|P0ACE0|MBHM_ECOLI	567	
removed	sp|P0ACE3|HHA_ECOLI	72	
removed	sp|P0ACE7|HINT_ECOLI	119	
removed	sp|P0ACF0|DBHA_ECOLI	90	
removed	sp|P0ACF4|DBHB_ECOLI	90	
removed	sp|P0ACF8|HNS_ECOLI	137	
removed	sp|P0ACG1|STPA_ECOLI	134	
removed	sp|P0ACG4|HOKC_ECOLI	50	
removed	sp|P0ACG6|HOKD_ECOLI	51	
removed	sp|P0ACG8|HSLR_ECOLI	133	
removed	sp|P0ACH1|SFSB_ECOLI	92	
removed	sp|P0ACH5|MARA_ECOLI	127	
removed	sp|P0ACH8|MELR_ECOLI	302	
removed	sp|P0ACI0|ROB_ECOLI	289	
removed	sp|P0ACI3|XYLR_ECOLI	392	
removed	sp|P0ACI6|ASNC_ECOLI	152	
removed	sp|P0ACJ0|LRP_ECOLI	164	
removed	sp|P0ACJ5|DECR_ECOLI	152	
removed	sp|P0ACJ8|CRP_ECOLI	210	
removed	sp|P0ACK2|AGAR_ECOLI	269	
removed	sp|P0ACK5|DEOR_ECOLI	252	
removed	sp|P0ACK8|FUCR_ECOLI	243	
removed	sp|P0ACL0|GLPR_ECOLI	252	
